user_id,image_id,class
21,10010,1
39,10019,44
80,10035,71
74,1004,11
22,10040,99
27,10054,62
55,10057,42
94,10063,96
88,1007,89
68,10089,15
67,10091,48
26,10100,3
55,10102,57
67,10103,59
16,10107,63
34,10115,35
77,10123,38
40,10136,31
40,10145,5
0,10152,52
10,10155,53
24,10177,65
9,10199,72
85,10201,42
92,10260,78
35,10264,31
44,10273,61
28,10274,56
85,10301,46
6,10327,58
61,10336,67
56,1034,90
38,10360,19
70,10363,28
75,10364,89
4,10384,39
96,10396,77
23,10413,50
4,10417,4
28,10442,29
47,10446,78
88,10458,89
64,10473,3
66,10478,70
49,10500,38
8,10507,88
39,10511,44
38,1052,19
2,10548,32
71,10556,79
47,10559,88
58,1056,92
25,10565,34
11,10573,51
78,1058,64
80,10581,14
93,10582,78
74,10589,30
63,10591,92
4,10592,75
41,10596,76
17,10604,85
39,10606,44
26,10607,69
62,10612,52
17,10618,40
72,1063,73
60,10639,10
31,10646,80
93,10666,34
87,10669,96
24,10670,93
18,10687,87
40,10692,5
36,10695,65
83,107,69
44,10704,65
21,10711,71
17,10720,40
0,10721,80
2,10724,32
85,10733,42
21,10744,86
17,10745,40
7,10758,49
31,10768,17
3,10817,22
73,10829,18
90,10836,14
24,10837,86
60,10841,47
47,10844,78
60,10869,10
88,10883,89
12,10887,43
80,10895,90
28,10921,68
25,10933,40
60,10955,10
25,1096,74
54,10987,64
1,10990,77
74,10997,23
14,11004,59
93,11023,56
86,11025,27
26,11046,39
82,11065,0
64,11091,75
62,11095,52
29,11103,58
91,11115,80
23,11117,39
75,11133,57
56,11136,28
21,11137,71
65,1114,8
24,11149,65
5,11162,36
19,11166,16
23,1117,50
69,11184,27
81,11185,10
14,11191,36
55,11225,68
10,11229,8
53,11253,57
36,11254,59
97,11264,0
43,11266,84
17,1127,85
62,1128,52
57,11281,73
76,11282,14
33,1129,1
7,11308,49
70,11310,79
17,11319,21
69,11321,95
74,11328,71
82,1133,24
1,11342,85
64,11346,45
79,11348,33
69,11353,27
57,11364,2
51,11372,63
91,1138,13
85,1141,90
24,11410,6
23,11411,37
25,11424,34
56,11425,90
82,11438,71
36,11441,65
0,11459,54
34,11469,26
48,1147,49
38,11471,95
75,11474,57
92,11483,21
55,11486,10
34,11508,35
25,11515,40
55,11516,39
22,11519,99
53,11524,44
95,11526,99
42,11534,86
42,11537,86
2,11538,32
54,11541,25
20,11550,53
38,1156,19
94,11561,99
57,1160,59
58,11613,12
74,11624,47
67,11625,48
71,11633,59
50,11636,92
2,11651,32
57,11654,2
48,11666,61
94,1167,56
25,11670,94
81,1168,97
17,11681,81
72,11682,73
27,11700,83
59,11705,9
71,11710,59
42,11723,86
91,11733,13
33,11741,37
17,11742,40
35,11766,41
92,11793,78
96,11802,14
21,11811,67
5,11817,16
56,11818,28
56,11822,39
57,11833,2
87,11850,22
0,11851,54
37,11868,38
45,1187,45
82,11872,74
89,11888,21
16,11904,93
14,11907,98
35,11926,41
10,1193,38
46,11939,81
70,11942,28
54,11945,25
71,11984,79
40,11992,31
97,11995,0
73,11999,18
97,12,82
52,12005,12
92,12007,78
90,12012,99
80,1202,45
16,12026,93
44,12029,61
25,1203,40
28,12032,29
28,12033,29
4,12053,4
14,12054,59
3,12061,80
5,12066,86
21,12112,71
31,12119,80
40,1213,5
29,12139,58
74,1214,30
18,12141,87
8,1215,88
31,12184,39
99,1219,7
39,12193,44
99,12202,7
72,12212,27
25,12220,40
16,12223,53
58,12231,8
49,12259,38
93,12268,78
49,1227,55
86,12272,21
34,12279,35
30,12302,6
75,12324,2
90,12334,21
75,12361,57
53,12372,44
40,12377,5
91,12379,13
59,12380,82
31,12386,39
33,12397,37
44,12406,94
76,12408,82
48,12413,1
56,12431,79
71,12434,79
65,1246,95
10,12462,53
53,12469,66
94,12477,73
93,1248,78
17,12480,81
96,12481,11
39,12483,44
51,12490,15
89,12491,33
33,12498,37
2,12505,32
68,12509,15
35,1251,61
10,1255,8
45,12557,45
20,12558,84
93,12571,56
88,12576,77
21,12579,71
22,1258,83
25,12591,94
69,12594,27
70,12596,79
46,12606,74
81,12610,71
63,12621,94
83,12641,69
33,12643,16
91,12664,13
49,12682,55
77,1269,38
4,12697,39
47,12710,87
49,12735,62
47,12750,78
29,12760,58
6,12764,58
34,12767,8
13,12782,43
56,12783,66
69,12789,52
38,1279,19
98,12801,82
52,12804,32
62,12805,52
71,12808,79
18,12812,15
40,12814,5
68,12827,90
61,12845,48
68,12858,36
68,12876,15
45,12884,45
65,1290,8
17,12903,20
43,12904,84
78,12916,11
45,12932,53
75,12945,89
0,12958,29
24,12969,36
75,12970,57
59,12995,67
40,12997,5
41,1300,16
37,13048,38
89,13049,95
1,13054,85
62,13057,52
86,13061,27
73,13085,83
12,13088,43
49,13098,55
9,13102,72
79,13106,33
16,13111,93
44,13128,94
34,1313,65
75,13159,89
71,13161,79
73,13172,18
91,13185,13
91,13214,13
23,13219,39
3,1322,80
1,13229,85
28,1323,29
1,13244,24
43,13247,84
92,1327,91
93,13272,34
6,1330,50
71,13302,3
66,1331,70
49,13318,82
67,13322,48
2,13325,32
91,13329,13
70,13332,28
8,13334,70
56,13339,66
81,13343,10
12,13351,75
11,13364,81
38,13401,91
35,13405,87
34,13407,35
88,13409,0
65,13411,79
0,13419,54
22,13426,99
0,13428,54
51,13432,57
77,13435,38
70,13445,28
4,13454,4
49,13458,82
5,13460,51
77,13471,89
56,13474,28
43,13488,10
78,1349,85
11,13492,51
26,1350,3
99,13518,23
29,13521,15
44,13544,61
81,13548,89
37,13556,74
98,13567,60
56,13569,91
34,13577,35
3,13578,80
77,13599,38
34,13605,17
73,13606,18
47,13607,36
6,13629,92
29,1364,58
56,13652,66
74,13667,23
34,13675,35
80,13678,45
2,13682,32
63,13683,92
67,1369,34
43,13705,84
94,13711,96
75,13717,57
22,13722,76
66,13740,48
10,13777,9
19,13792,16
65,13798,95
32,13801,95
68,13809,8
37,13821,38
14,13830,59
53,13834,90
86,13839,27
35,13844,61
61,13852,0
50,13863,75
45,13867,76
25,1387,94
16,13870,53
94,13887,17
86,13912,21
64,13917,30
93,13925,78
45,13937,53
95,13967,35
9,13974,72
34,1398,85
41,13988,16
51,14002,63
73,14005,83
9,14010,72
31,14012,80
32,14016,95
89,14022,96
17,14029,20
5,14032,51
69,14043,47
14,14056,98
81,14062,74
34,14067,8
69,14110,47
35,14111,41
17,14126,70
51,14127,63
32,14128,18
19,1414,16
53,14142,44
70,14147,28
21,14150,1
15,14155,98
24,14161,6
81,14179,10
67,14198,34
77,14199,3
3,14211,31
90,14213,21
93,14215,56
3,14221,97
8,14229,88
56,14251,95
16,14292,93
69,14296,47
28,143,63
6,14305,4
20,14317,70
53,14321,90
62,14347,52
98,14350,60
54,14357,66
47,14367,88
19,14377,81
14,14382,98
46,14390,79
33,14397,11
90,14404,21
2,14405,32
87,1443,45
23,14438,39
41,14446,76
42,14453,66
24,14457,36
23,1446,39
18,14462,87
70,14467,79
3,14493,80
31,14495,80
73,14512,18
15,14516,30
6,14517,91
68,1452,17
74,14522,42
96,14526,77
98,14557,82
53,1456,44
3,14566,31
9,14572,43
40,14577,64
1,1458,24
24,14589,6
34,146,99
70,1460,28
33,1461,37
19,14617,5
5,14622,51
1,14634,85
1,14641,85
99,14649,23
89,14654,69
44,1466,94
17,14664,85
2,14677,32
58,14684,12
73,14694,18
27,14723,83
49,14728,55
76,14730,14
18,14738,87
1,1474,6
55,14744,29
10,14754,53
87,1476,90
32,14767,95
58,14769,17
