user_id,image_id,class
55,10000,1
26,10001,6
42,10002,6
22,10003,8
0,10004,8
36,10005,3
75,10006,4
29,10007,6
45,10008,0
81,10009,6
48,10010,0
82,10011,3
34,10012,6
29,10013,6
48,10014,5
65,10015,4
3,10016,8
43,10017,3
5,10018,2
42,10019,6
8,10020,0
82,10021,3
52,10022,1
95,10023,4
89,10024,0
12,10025,6
12,10026,6
35,10027,2
3,10028,7
70,10029,6
46,10030,9
27,10031,0
75,10032,4
62,10033,5
37,10034,7
31,10035,1
38,10036,6
47,10037,7
68,10038,9
72,10039,1
4,10040,7
14,10041,7
22,10042,8
58,10043,0
59,10044,3
71,10045,7
92,10046,4
38,10047,7
96,10048,3
32,10049,1
46,10050,0
91,10051,4
42,10052,6
29,10053,6
41,10054,1
44,10055,4
17,10056,9
41,10057,2
50,10058,6
19,10059,4
1,10060,5
76,10061,0
79,10062,4
29,10063,6
58,10064,0
16,10065,8
85,10066,3
90,10067,4
86,10068,8
16,10069,8
82,10070,3
55,10071,9
61,10072,5
42,10073,7
41,10074,1
72,10075,9
90,10076,4
20,10077,7
72,10078,9
78,10079,1
18,10080,9
71,10081,7
62,10082,5
34,10083,2
81,10084,7
59,10085,3
95,10086,4
72,10087,8
11,10088,8
41,10089,2
34,10090,1
52,10091,5
91,10092,9
41,10093,2
39,10094,7
84,10095,8
13,10096,8
2,10097,6
84,10098,8
0,10099,8
55,10100,1
63,10101,3
16,10102,8
45,10103,8
70,10104,5
65,10105,4
38,10106,7
53,10107,1
9,10108,6
42,10109,6
80,10110,1
33,10111,6
32,10112,1
84,10113,6
38,10114,7
3,10115,0
65,10116,4
26,10117,6
88,10118,9
20,10119,5
16,10120,8
47,10121,7
80,10122,1
18,10123,9
10,10124,0
85,10125,3
82,10126,3
37,10127,7
24,10128,6
83,10129,9
52,10130,0
51,10131,4
37,10132,7
51,10133,1
67,10134,4
73,10135,3
71,10136,4
73,10137,3
79,10138,9
86,10139,8
52,10140,7
36,10141,0
28,10142,8
59,10143,3
88,10144,9
4,10145,1
29,10146,0
0,10147,8
34,10148,0
68,10149,9
92,10150,4
54,10151,0
7,10152,2
84,10153,1
19,10154,4
41,10155,2
38,10156,7
53,10157,1
14,10158,7
58,10159,0
7,10160,2
88,10161,9
47,10162,7
91,10163,9
22,10164,8
26,10165,6
79,10166,4
49,10167,4
15,10168,1
35,10169,1
66,10170,7
25,10171,8
86,10172,8
40,10173,6
45,10174,4
61,10175,5
33,10176,6
5,10177,3
91,10178,9
91,10179,4
64,10180,2
67,10181,5
85,10182,3
48,10183,6
47,10184,7
47,10185,7
78,10186,3
83,10187,9
4,10188,1
58,10189,3
53,10190,1
13,10191,8
61,10192,3
73,10193,3
48,10194,5
9,10195,6
51,10196,4
52,10197,0
14,10198,9
2,10199,6
48,10200,6
20,10201,5
93,10202,0
24,10203,6
98,10204,2
44,10205,0
62,10206,5
19,10207,4
63,10208,9
21,10209,3
75,10210,4
2,10211,6
93,10212,0
75,10213,6
39,10214,7
6,10215,0
47,10216,7
98,10217,2
33,10218,6
68,10219,9
33,10220,6
52,10221,5
0,10222,4
23,10223,5
54,10224,4
66,10225,7
19,10226,7
75,10227,6
22,10228,8
53,10229,1
61,10230,5
88,10231,9
30,10232,7
15,10233,8
25,10234,8
38,10235,7
78,10236,1
75,10237,4
48,10238,6
75,10239,4
41,10240,2
94,10241,2
70,10242,5
93,10243,0
77,10244,3
13,10245,8
68,10246,9
91,10247,4
84,10248,1
24,10249,1
92,10250,4
34,10251,1
56,10252,9
9,10253,6
85,10254,3
93,10255,3
9,10256,6
14,10257,9
60,10258,5
25,10259,7
33,10260,6
85,10261,9
0,10262,4
72,10263,2
90,10264,4
45,10265,0
6,10266,0
27,10267,0
28,10268,8
37,10269,7
21,10270,5
78,10271,1
22,10272,8
9,10273,6
37,10274,7
27,10275,0
77,10276,1
20,10277,7
25,10278,7
3,10279,8
2,10280,2
63,10281,7
95,10282,4
12,10283,8
86,10284,8
80,10285,9
0,10286,8
68,10287,9
28,10288,8
81,10289,2
16,10290,8
80,10291,9
80,10292,1
36,10293,3
25,10294,5
37,10295,7
12,10296,4
81,10297,0
84,10298,1
94,10299,4
92,10300,4
16,10301,0
28,10302,8
97,10303,4
8,10304,3
37,10305,7
14,10306,9
47,10307,7
14,10308,7
83,10309,9
93,10310,3
26,10311,6
74,10312,9
18,10313,8
80,10314,1
1,10315,5
18,10316,9
86,10317,8
61,10318,5
1,10319,5
50,10320,3
82,10321,3
73,10322,3
17,10323,0
1,10324,5
34,10325,1
54,10326,0
2,10327,6
39,10328,7
73,10329,3
29,10330,0
68,10331,9
76,10332,0
66,10333,7
57,10334,0
19,10335,4
16,10336,8
86,10337,8
57,10338,0
3,10339,7
76,10340,0
74,10341,3
18,10342,9
76,10343,0
3,10344,8
9,10345,6
28,10346,8
37,10347,7
5,10348,7
40,10349,6
79,10350,4
83,10351,9
51,10352,1
17,10353,0
22,10354,8
43,10355,0
40,10356,6
26,10357,6
66,10358,7
52,10359,1
75,10360,2
82,10361,8
4,10362,1
51,10363,1
46,10364,6
52,10365,0
22,10366,5
1,10367,4
19,10368,7
84,10369,8
53,10370,1
37,10371,7
90,10372,4
74,10373,9
9,10374,6
91,10375,9
8,10376,8
56,10377,1
15,10378,2
3,10379,6
53,10380,1
8,10381,8
61,10382,5
77,10383,3
37,10384,7
95,10385,4
63,10386,7
53,10387,1
63,10388,9
5,10389,2
81,10390,9
5,10391,2
89,10392,4
56,10393,1
10,10394,0
84,10395,8
98,10396,2
21,10397,5
98,10398,2
46,10399,0
64,10400,6
58,10401,0
45,10402,8
24,10403,1
90,10404,4
15,10405,9
7,10406,2
1,10407,5
72,10408,8
99,10409,2
10,10410,5
17,10411,8
7,10412,2
60,10413,5
82,10414,3
84,10415,4
86,10416,8
99,10417,2
93,10418,3
95,10419,4
55,10420,1
83,10421,9
47,10422,7
62,10423,5
70,10424,5
27,10425,0
89,10426,4
77,10427,3
98,10428,2
1,10429,5
73,10430,3
2,10431,6
63,10432,5
69,10433,2
25,10434,8
37,10435,7
7,10436,2
22,10437,8
70,10438,2
82,10439,3
48,10440,2
82,10441,3
67,10442,8
13,10443,8
40,10444,6
13,10445,8
4,10446,1
21,10447,4
68,10448,9
39,10449,7
43,10450,1
54,10451,4
59,10452,3
