user_id,image_id,class
74,10000,1
26,10001,6
79,10002,6
34,10003,8
1,10004,8
16,10005,3
46,10006,4
36,10007,6
41,10008,0
99,10009,6
52,10010,0
79,10011,3
60,10012,6
38,10013,6
56,10014,5
39,10015,4
6,10016,8
22,10017,3
4,10018,2
80,10019,6
3,10020,0
73,10021,3
59,10022,1
87,10023,4
92,10024,0
21,10025,6
21,10026,6
38,10027,2
0,10028,7
95,10029,6
22,10030,9
20,10031,0
48,10032,4
88,10033,5
34,10034,7
33,10035,1
61,10036,6
72,10037,7
31,10038,9
95,10039,1
6,10040,7
18,10041,7
35,10042,8
75,10043,0
36,10044,3
89,10045,7
85,10046,4
43,10047,7
86,10048,3
41,10049,1
50,10050,0
77,10051,4
77,10052,6
38,10053,6
50,10054,1
15,10055,4
10,10056,9
50,10057,2
84,10058,6
7,10059,4
2,10060,5
80,10061,0
53,10062,4
40,10063,6
74,10064,0
24,10065,8
82,10066,3
70,10067,4
71,10068,8
24,10069,8
75,10070,3
23,10071,9
84,10072,5
57,10073,7
47,10074,1
39,10075,9
67,10076,4
27,10077,7
36,10078,9
96,10079,1
13,10080,9
89,10081,7
88,10082,5
29,10083,2
92,10084,7
35,10085,3
88,10086,4
63,10087,8
12,10088,8
45,10089,2
43,10090,1
63,10091,5
80,10092,9
50,10093,2
49,10094,7
69,10095,8
19,10096,8
5,10097,6
68,10098,8
5,10099,8
81,10100,1
47,10101,3
24,10102,8
51,10103,8
94,10104,5
39,10105,4
45,10106,7
69,10107,1
16,10108,6
78,10109,6
97,10110,1
57,10111,6
41,10112,1
99,10113,6
45,10114,7
2,10115,0
34,10116,4
33,10117,6
65,10118,9
25,10119,5
20,10120,8
73,10121,7
97,10122,1
16,10123,9
7,10124,0
79,10125,3
75,10126,3
31,10127,7
23,10128,6
48,10129,9
54,10130,0
26,10131,4
31,10132,7
56,10133,1
41,10134,4
53,10135,3
44,10136,4
57,10137,3
45,10138,9
74,10139,8
77,10140,7
33,10141,0
42,10142,8
35,10143,3
67,10144,9
6,10145,1
26,10146,0
3,10147,8
27,10148,0
34,10149,9
82,10150,4
64,10151,0
9,10152,2
99,10153,1
8,10154,4
46,10155,2
42,10156,7
68,10157,1
18,10158,7
75,10159,0
6,10160,2
62,10161,9
73,10162,7
80,10163,9
35,10164,8
34,10165,6
63,10166,4
21,10167,4
14,10168,1
46,10169,1
87,10170,7
40,10171,8
73,10172,8
66,10173,6
16,10174,4
83,10175,5
58,10176,6
0,10177,3
80,10178,9
77,10179,4
62,10180,2
90,10181,5
79,10182,3
83,10183,6
73,10184,7
69,10185,7
70,10186,3
54,10187,9
7,10188,1
34,10189,3
72,10190,1
19,10191,8
42,10192,3
56,10193,3
56,10194,5
14,10195,6
26,10196,4
54,10197,0
4,10198,9
9,10199,6
83,10200,6
26,10201,5
95,10202,0
24,10203,6
96,10204,2
40,10205,0
85,10206,5
11,10207,4
25,10208,9
7,10209,3
46,10210,4
1,10211,6
94,10212,0
96,10213,6
53,10214,7
2,10215,0
72,10216,7
95,10217,2
57,10218,6
35,10219,9
50,10220,6
66,10221,5
1,10222,4
42,10223,5
29,10224,4
87,10225,7
22,10226,7
95,10227,6
37,10228,8
69,10229,1
84,10230,5
66,10231,9
29,10232,7
19,10233,8
40,10234,8
44,10235,7
96,10236,1
48,10237,4
83,10238,6
46,10239,4
47,10240,2
88,10241,2
97,10242,5
92,10243,0
65,10244,3
15,10245,8
31,10246,9
77,10247,4
99,10248,1
22,10249,1
81,10250,4
44,10251,1
25,10252,9
14,10253,6
81,10254,3
83,10255,3
14,10256,6
4,10257,9
72,10258,5
28,10259,7
55,10260,6
56,10261,9
1,10262,4
76,10263,2
72,10264,4
43,10265,0
2,10266,0
15,10267,0
44,10268,8
33,10269,7
29,10270,5
96,10271,1
37,10272,8
17,10273,6
36,10274,7
15,10275,0
