user_id,image_id,class
65,10000,1
50,10001,6
85,10002,6
86,10003,8
25,10004,8
5,10005,3
16,10006,4
64,10007,6
31,10008,0
96,10009,6
58,10010,0
55,10011,3
79,10012,6
64,10013,6
49,10014,5
13,10015,4
25,10016,8
5,10017,3
0,10018,2
85,10019,6
21,10020,0
41,10021,3
62,10022,1
53,10023,4
93,10024,0
50,10025,6
50,10026,6
11,10027,2
4,10028,7
96,10029,6
46,10030,9
28,10031,0
16,10032,4
83,10033,5
39,10034,7
34,10035,1
79,10036,6
47,10037,7
52,10038,9
73,10039,1
4,10040,7
8,10041,7
86,10042,8
76,10043,0
23,10044,3
67,10045,7
48,10046,4
40,10047,7
56,10048,3
34,10049,1
58,10050,0
43,10051,4
85,10052,6
64,10053,6
37,10054,1
9,10055,4
29,10056,9
11,10057,2
95,10058,6
7,10059,4
14,10060,5
76,10061,0
24,10062,4
74,10063,6
69,10064,0
81,10065,8
56,10066,3
43,10067,4
98,10068,8
78,10069,8
41,10070,3
46,10071,9
77,10072,5
42,10073,7
37,10074,1
54,10075,9
38,10076,4
10,10077,7
54,10078,9
73,10079,1
44,10080,9
67,10081,7
83,10082,5
3,10083,2
67,10084,7
23,10085,3
53,10086,4
92,10087,8
68,10088,8
11,10089,2
34,10090,1
63,10091,5
99,10092,9
11,10093,2
40,10094,7
98,10095,8
78,10096,8
32,10097,6
92,10098,8
25,10099,8
65,10100,1
30,10101,3
81,10102,8
89,10103,8
84,10104,5
13,10105,4
40,10106,7
65,10107,1
33,10108,6
85,10109,6
73,10110,1
75,10111,6
34,10112,1
96,10113,6
40,10114,7
21,10115,0
13,10116,4
64,10117,6
94,10118,9
26,10119,5
78,10120,8
47,10121,7
82,10122,1
44,10123,9
21,10124,0
55,10125,3
41,10126,3
18,10127,7
50,10128,6
80,10129,9
60,10130,0
12,10131,4
18,10132,7
62,10133,1
13,10134,4
30,10135,3
16,10136,4
30,10137,3
80,10138,9
98,10139,8
47,10140,7
31,10141,0
88,10142,8
20,10143,3
97,10144,9
6,10145,1
28,10146,0
25,10147,8
28,10148,0
54,10149,9
48,10150,4
60,10151,0
1,10152,2
82,10153,1
9,10154,4
11,10155,2
40,10156,7
65,10157,1
8,10158,7
76,10159,0
0,10160,2
94,10161,9
47,10162,7
99,10163,9
86,10164,8
64,10165,6
24,10166,4
12,10167,4
15,10168,1
37,10169,1
67,10170,7
86,10171,8
98,10172,8
79,10173,6
9,10174,4
77,10175,5
75,10176,6
2,10177,3
99,10178,9
43,10179,4
36,10180,2
83,10181,5
55,10182,3
95,10183,6
47,10184,7
47,10185,7
41,10186,3
91,10187,9
6,10188,1
20,10189,3
65,10190,1
78,10191,8
23,10192,3
30,10193,3
63,10194,5
33,10195,6
12,10196,4
60,10197,0
29,10198,9
32,10199,6
95,10200,6
26,10201,5
93,10202,0
50,10203,6
70,10204,2
31,10205,0
77,10206,5
9,10207,4
52,10208,9
2,10209,3
16,10210,4
32,10211,6
93,10212,0
96,10213,6
42,10214,7
21,10215,0
47,10216,7
70,10217,2
75,10218,6
54,10219,9
75,10220,6
63,10221,5
7,10222,4
45,10223,5
12,10224,4
67,10225,7
10,10226,7
96,10227,6
86,10228,8
65,10229,1
77,10230,5
97,10231,9
18,10232,7
78,10233,8
86,10234,8
40,10235,7
73,10236,1
16,10237,4
95,10238,6
16,10239,4
11,10240,2
61,10241,2
84,10242,5
93,10243,0
35,10244,3
68,10245,8
52,10246,9
43,10247,4
82,10248,1
15,10249,1
48,10250,4
34,10251,1
52,10252,9
33,10253,6
55,10254,3
56,10255,3
33,10256,6
29,10257,9
66,10258,5
18,10259,7
75,10260,6
91,10261,9
7,10262,4
51,10263,2
43,10264,4
58,10265,0
21,10266,0
22,10267,0
88,10268,8
39,10269,7
26,10270,5
73,10271,1
86,10272,8
33,10273,6
39,10274,7
22,10275,0
73,10276,1
10,10277,7
18,10278,7
25,10279,8
0,10280,2
59,10281,7
53,10282,4
68,10283,8
98,10284,8
80,10285,9
25,10286,8
52,10287,9
88,10288,8
51,10289,2
78,10290,8
80,10291,9
73,10292,1
5,10293,3
49,10294,5
39,10295,7
7,10296,4
87,10297,0
82,10298,1
48,10299,4
43,10300,4
22,10301,0
88,10302,8
53,10303,4
2,10304,3
39,10305,7
29,10306,9
47,10307,7
8,10308,7
91,10309,9
56,10310,3
64,10311,6
54,10312,9
81,10313,8
73,10314,1
14,10315,5
44,10316,9
98,10317,8
77,10318,5
14,10319,5
20,10320,3
55,10321,3
30,10322,3
22,10323,0
14,10324,5
34,10325,1
60,10326,0
32,10327,6
42,10328,7
30,10329,3
28,10330,0
52,10331,9
87,10332,0
67,10333,7
69,10334,0
9,10335,4
78,10336,8
98,10337,8
69,10338,0
4,10339,7
87,10340,0
35,10341,3
44,10342,9
76,10343,0
25,10344,8
33,10345,6
88,10346,8
39,10347,7
4,10348,7
85,10349,6
24,10350,4
91,10351,9
62,10352,1
22,10353,0
86,10354,8
31,10355,0
79,10356,6
64,10357,6
59,10358,7
62,10359,1
51,10360,2
92,10361,8
6,10362,1
62,10363,1
85,10364,6
60,10365,0
45,10366,5
7,10367,4
10,10368,7
98,10369,8
65,10370,1
39,10371,7
43,10372,4
80,10373,9
33,10374,6
99,10375,9
68,10376,8
72,10377,1
3,10378,2
32,10379,6
62,10380,1
68,10381,8
77,10382,5
41,10383,3
39,10384,7
53,10385,4
59,10386,7
62,10387,1
52,10388,9
0,10389,2
80,10390,9
0,10391,2
38,10392,4
72,10393,1
21,10394,0
92,10395,8
70,10396,2
26,10397,5
70,10398,2
58,10399,0
95,10400,6
76,10401,0
89,10402,8
15,10403,1
43,10404,4
29,10405,9
0,10406,2
14,10407,5
92,10408,8
71,10409,2
17,10410,5
81,10411,8
1,10412,2
66,10413,5
55,10414,3
38,10415,4
98,10416,8
71,10417,2
56,10418,3
48,10419,4
65,10420,1
80,10421,9
47,10422,7
83,10423,5
84,10424,5
28,10425,0
38,10426,4
35,10427,3
70,10428,2
14,10429,5
30,10430,3
32,10431,6
83,10432,5
51,10433,2
86,10434,8
39,10435,7
1,10436,2
86,10437,8
51,10438,2
55,10439,3
27,10440,2
41,10441,3
90,10442,8
68,10443,8
79,10444,6
78,10445,8
6,10446,1
9,10447,4
52,10448,9
42,10449,7
37,10450,1
12,10451,4
23,10452,3
72,10453,1
23,10454,3
28,10455,0
90,10456,8
3,10457,2
62,10458,1
10,10459,7
50,10460,6
36,10461,2
23,10462,3
35,10463,3
23,10464,3
18,10465,7
67,10466,7
54,10467,9
30,10468,3
61,10469,2
93,10470,0
45,10471,5
53,10472,4
44,10473,9
51,10474,2
92,10475,8
65,10476,1
7,10477,4
24,10478,4
19,10479,1
0,10480,2
39,10481,7
63,10482,5
98,10483,8
17,10484,5
48,10485,4
76,10486,0
21,10487,0
57,10488,3
38,10489,4
8,10490,7
6,10491,1
